Normalized_SSIM_Score,Normalized_SS_Score
0.34473920796352825,0.9444444444444444
0.40924179489055174,0.4166666666666667
0.39328738514898876,0.3333333333333333
0.7803355621830759,0.25
0.44108906941903236,0.3888888888888889
0.46829765329373185,0.3333333333333333
0.2414466557893294,0.16666666666666666
0.27103703461860024,0.16666666666666666
0.2972933519597824,0.2222222222222222
0.22055162099961392,0.25
0.4482714306796694,0.4444444444444444
0.21766756604041151,0.3333333333333333
0.49296486913935855,0.25
0.5034403002672769,0.3611111111111111
0.2598732971262519,0.5277777777777778
0.7996964537912293,0.3888888888888889
0.33130789757804113,0.3611111111111111
0.444578901136712,0.5
0.3640382207470729,0.3333333333333333
0.4016205608652241,0.3055555555555556
0.4015397849990394,0.3055555555555556
0.2613374259045066,0.19444444444444445
0.6235739254003523,0.5
0.5220999517506854,0.3055555555555556
0.5844043724384719,0.19444444444444445
0.24826146904568674,0.4444444444444444
0.3203538439935415,0.2777777777777778
0.39028726467139524,0.3055555555555556
0.27233356434063105,0.3055555555555556
0.27056962789585887,0.25
0.2093114145077655,0.027777777777777776
0.6357781185297339,0.4722222222222222
0.09959845358273667,0.3888888888888889
0.2766118008840751,0.2777777777777778
0.289107066606366,0.08333333333333333
0.5153807700265131,0.4444444444444444
0.7517563520015879,0.5555555555555556
0.3175268192118373,0.2222222222222222
0.3428135240634317,0.2222222222222222
0.46563792748323884,0.5
0.31891119134604357,0.3333333333333333
0.251550334779916,0.2777777777777778
0.4507277724203286,0.3055555555555556
0.39980538709631025,0.5277777777777778
0.3299983233659515,0.05555555555555555
0.5018955551074706,0.3888888888888889
0.5570436898226897,0.2777777777777778
0.4054880928878229,0.2777777777777778
0.39309900051435764,0.16666666666666666
0.23819612894490874,0.4722222222222222
0.21535692338225373,0.2777777777777778
0.5239892372548715,0.25
0.37218312361309763,0.5277777777777778
0.1767777214579982,0.4166666666666667
0.31562449856075786,0.5277777777777778
0.15262821216903233,0.08333333333333333
0.33440700704183696,0.2777777777777778
0.5707520745177519,0.16666666666666666
0.35622508589146806,0.2222222222222222
0.6054529828965046,0.4444444444444444
0.40455237958186596,0.4166666666666667
0.47986194694648054,0.3611111111111111
0.3059750404031377,0.3333333333333333
0.2549611961837881,0.4444444444444444
0.5241434693369393,0.19444444444444445
0.35049308884654623,0.5277777777777778
0.5799083699454235,0.3333333333333333
0.5204743179945648,0.25
0.3282692938358378,0.1388888888888889
0.3142229757263722,0.4722222222222222
0.40259339713925263,0.3333333333333333
0.5284559409233839,0.3055555555555556
0.2827791466605593,0.4722222222222222
0.7554990451879848,0.3333333333333333
0.13282763820521148,0.4444444444444444
0.4151724425001407,0.3888888888888889
0.3862828592728573,0.4166666666666667
0.45306452236512695,0.3333333333333333
0.43729231386084405,0.3888888888888889
0.5290873578948946,0.1388888888888889
0.5860977861274731,0.3055555555555556
0.39706667324612516,0.25
0.1786297158661001,0.25
0.21035908126722455,0.25
0.47096620139693596,0.5
0.3276553919033242,0.5555555555555556
0.3955632006698403,0.4166666666666667
0.45940869679877594,0.5555555555555556
0.17988644545098936,0.3055555555555556
0.2876760501519339,0.3333333333333333
0.27601764577591686,0.3611111111111111
0.2564860849999602,0.4444444444444444
0.8498421473761837,0.6111111111111112
0.3644835994811509,0.3055555555555556
0.6130922969037748,1.0
0.35477924252292103,0.5277777777777778
0.5067541673524724,0.5
0.41139726468779103,0.19444444444444445
0.438472891129045,0.2777777777777778
0.3495488064425841,0.3611111111111111
0.05797495614294826,0.19444444444444445
0.2422433462707646,0.3888888888888889
0.4325334895447566,0.4444444444444444
0.32883270444292734,0.3611111111111111
0.5081511917570259,0.2777777777777778
0.8838036333957263,0.4444444444444444
0.2630277989090743,0.4166666666666667
0.3969643394722334,0.4166666666666667
0.21053833955156068,0.25
0.21719979979741014,0.3055555555555556
0.5280920621541976,0.4166666666666667
0.2501159194103342,0.3333333333333333
0.5674343764254909,0.3333333333333333
0.5223220529835523,0.3888888888888889
0.29384720894845545,0.3611111111111111
0.2834347442898796,0.3611111111111111
0.3852291557827411,0.3333333333333333
0.16005901604376532,0.3611111111111111
0.6292867455502005,0.7222222222222222
0.31559380051276553,0.2777777777777778
0.44013684766351485,0.4444444444444444
0.5107953517809437,0.3333333333333333
0.23965687155100146,0.19444444444444445
0.6935508297786285,0.3888888888888889
0.4441841925943212,0.1111111111111111
0.35383989092164003,0.6111111111111112
0.7116236052887795,0.2777777777777778
0.47945041804649563,0.3333333333333333
0.1429257600903316,0.1111111111111111
0.35701362327035574,0.2222222222222222
0.44047189802652664,0.2777777777777778
0.592754202826138,0.4166666666666667
0.45737093821081876,0.3888888888888889
0.3070197226190381,0.25
0.40404554129396286,0.1388888888888889
0.6600220794946713,0.25
0.524120998036861,0.2777777777777778
0.0565021972980528,0.16666666666666666
0.527423225207273,0.027777777777777776
0.024726431236547042,0.3055555555555556
0.5558423172649742,0.5555555555555556
0.5414780134152533,0.3055555555555556
0.05486061017880694,0.3611111111111111
0.7363835900383492,0.6666666666666666
0.5466010734943766,0.3888888888888889
0.3217338222710185,0.19444444444444445
0.6413663007855821,0.6666666666666666
0.3225321743652243,0.3611111111111111
0.2857882141257889,0.1388888888888889
0.43472838904865757,0.5
0.2803376335895752,0.2222222222222222
