Normalized_VGG_Similarity,Normalized_SS_Score
0.40229464,0.8064516129032258
0.34207246,0.3548387096774194
0.4594427,0.7096774193548387
0.49461824,0.2903225806451613
0.36127895,0.41935483870967744
0.3264692,0.22580645161290322
0.274157,0.16129032258064516
0.3539217,0.16129032258064516
0.52281016,0.1935483870967742
0.48983255,0.5806451612903226
0.59509885,0.41935483870967744
0.5056868,0.4838709677419355
0.6130441,0.3548387096774194
0.5571025,0.4838709677419355
0.3446494,0.6129032258064516
0.4344946,0.5483870967741935
0.3901626,0.12903225806451613
0.4361818,0.16129032258064516
0.34106734,0.3548387096774194
0.5185305,0.6129032258064516
0.49516428,0.3225806451612903
0.19928461,0.2903225806451613
0.53180593,0.1935483870967742
0.6609836,0.5161290322580645
0.63425493,0.25806451612903225
0.6985273,0.6129032258064516
0.50919765,0.41935483870967744
0.684392,0.16129032258064516
0.33853564,0.4838709677419355
0.5678731,0.5806451612903226
0.78802806,0.5483870967741935
0.3488784,0.1935483870967742
0.5909997,0.6451612903225806
0.57640696,0.5161290322580645
0.7094286,0.2903225806451613
0.6926402,0.7096774193548387
0.5166831,0.12903225806451613
0.34835783,0.6129032258064516
0.51928705,0.7096774193548387
0.43968135,0.4838709677419355
0.6321619,1.0
0.6180732,0.45161290322580644
0.43559605,0.6451612903225806
0.46077314,0.16129032258064516
0.58453375,0.3870967741935484
0.6824924,0.6451612903225806
0.61719775,0.3548387096774194
0.49433812,0.22580645161290322
0.46216336,0.4838709677419355
0.54074633,0.5806451612903226
0.20646526,0.45161290322580644
0.5816992,0.3548387096774194
0.27777925,0.0967741935483871
0.39363235,0.4838709677419355
0.5878885,0.45161290322580644
0.69658434,0.6774193548387096
0.8352121,0.9354838709677419
0.71410334,0.5161290322580645
0.45689878,0.22580645161290322
0.7720434,0.3870967741935484
0.62950677,0.7741935483870968
0.4854219,0.45161290322580644
0.6221311,0.2903225806451613
0.67738444,0.4838709677419355
0.59948665,0.3225806451612903
0.5194809,0.5806451612903226
0.56178313,0.4838709677419355
0.48222002,0.41935483870967744
0.6411601,0.5806451612903226
0.58227557,0.9354838709677419
0.4888994,0.41935483870967744
0.6133802,0.5161290322580645
0.5727226,0.7096774193548387
0.3372994,0.1935483870967742
0.30780354,0.3870967741935484
0.6314348,0.5806451612903226
0.63178486,0.45161290322580644
0.47115377,0.5483870967741935
0.5327057,0.06451612903225806
0.69738555,0.45161290322580644
0.505186,0.3870967741935484
0.6894857,0.6774193548387096
0.82406145,0.8064516129032258
0.5212821,0.22580645161290322
0.7156589,0.7096774193548387
0.44635594,0.1935483870967742
0.4422063,0.0967741935483871
0.91366,0.6129032258064516
0.54055846,0.3225806451612903
0.38682452,0.6451612903225806
0.2626115,0.2903225806451613
0.38201493,0.25806451612903225
0.8459527,0.9354838709677419
0.48171607,0.5483870967741935
0.8566848,0.9032258064516129
0.45751056,0.8064516129032258
0.5804412,0.9032258064516129
0.62517685,0.3548387096774194
0.67493683,0.5483870967741935
0.47945356,0.4838709677419355
0.28251502,0.6129032258064516
0.4896646,0.7096774193548387
0.3850029,0.2903225806451613
0.3755213,0.2903225806451613
0.26812336,0.45161290322580644
0.57027525,0.45161290322580644
0.54695094,0.3870967741935484
0.54122466,0.22580645161290322
0.32751322,0.5161290322580645
0.74620837,0.8064516129032258
0.45350367,0.25806451612903225
0.5146852,0.5806451612903226
0.6090803,0.3548387096774194
0.52042174,0.3548387096774194
0.8226632,0.6451612903225806
0.3593357,0.16129032258064516
0.6033195,0.5161290322580645
0.16970286,0.12903225806451613
0.5835472,0.9032258064516129
0.4912061,0.41935483870967744
0.5791682,0.3870967741935484
0.63314426,0.6129032258064516
0.37813425,0.41935483870967744
0.40347517,0.7419354838709677
0.4699969,0.4838709677419355
