Normalized_SSIM_Score,Normalized_EfficientNet_Similarity
0.4842877552982833,0.29023752
0.1489062948002582,0.08297976
0.5239859982958488,0.8530025
0.19678650598544395,0.6086293
0.8207467287130444,0.31344217
0.5450991943474103,0.29554644
0.19756572257237384,0.44045857
0.33725367949307894,0.010490344
0.21657416167467716,0.16899197
0.4411714305012891,0.09010992
0.37428130942628207,0.0067058993
0.37279780898215736,0.06683763
0.08013244805383381,0.19029905
0.5152526236309088,0.061096128
0.2545794686987318,0.16640477
0.36964190331424773,0.2517487
0.3610438783492298,0.12325294
0.43271797905587994,0.073492855
0.5580752343107462,0.10127191
0.29948299399383793,0.046483923
0.26098775842237915,0.18333513
0.24872399219963764,0.032708302
0.3536658320158078,0.22597992
0.26689601840080485,0.33483496
0.40583032079781667,0.05154081
0.4363602576247363,0.3082868
0.22484100815893354,0.14438164
0.5481570839348365,0.42105097
0.49976892360245795,0.03577286
0.2719157490023791,0.24656089
0.48162746969890313,0.37290117
0.028467860824106815,0.029381057
0.6474084645721727,0.050676
0.21371160243854379,0.42074043
0.40179251558773676,0.37665495
0.367666372154777,0.010063939
0.281102672223812,0.090357766
0.213600917938446,0.051989656
0.4566533896702261,0.09162374
0.18556078738476425,0.14407316
0.39401929027462174,0.18170215
0.2224461124137174,0.14699225
0.32586585235116056,0.143361
0.3731753134059155,0.05559702
0.4398552892905452,0.074109755
0.7807866980012091,0.34295887
0.28550545122596216,0.048293922
0.4949279175440419,0.22184463
0.587997864563086,0.097653136
0.1958038839871821,0.021156551
0.5355376121228567,0.015252543
0.44859858704409034,0.30221617
0.24535532829108325,0.10227593
0.15318072824365458,0.075369984
0.3961338583738314,0.07380784
0.5216327420961835,0.51521826
0.47116535241492463,0.12547049
0.339036668231916,0.028577136
0.4110738807311589,0.29181725
0.42163917902572834,0.48159072
0.5443465241110325,0.23455064
0.41980806495780615,0.20361683
0.21178400799430663,0.5176887
0.48827064372650275,0.14497083
0.6996393204863715,0.29457736
0.25122092477243163,0.21227682
0.3222419832476002,0.29671037
0.1230506168423684,0.032259647
0.2044958958811363,0.20402212
0.5653736383954451,0.139705
0.3472172963944514,0.084713355
0.4332018892160998,0.18182698
0.2562302198676216,0.14308733
0.19165449640891144,0.19622298
0.28287034630716257,0.10122364
0.3528480868456355,0.10988095
0.32277683471889856,0.033323623
0.23120325713067605,0.1678711
0.5816866422632389,0.28757614
0.2754631977385928,0.007038482
0.4167859791134315,0.037719253
0.3455205254328085,0.14740688
0.16899373075440094,0.06576535
0.39208081054568505,0.19465344
0.10141944603406784,0.060265575
0.49038200750973227,0.6680866
0.18295965565116068,0.69186294
0.07878967022875655,0.007934254
0.44056610739594143,0.76025975
0.17784634695740537,0.062081784
0.30964247956907803,0.04062978
0.10242255984554476,0.09737409
0.36971467012530757,0.38540238
0.33415806219290795,0.43993354
0.23546272721644124,0.036871124
0.44155195437118594,0.12257614
0.08862969278334837,0.06448064
0.601229512809678,0.7436428
0.4713165843602458,0.32703713
0.5209009663048636,0.24070963
0.2892282444791167,0.07205152
0.26322086749028634,0.032509726
0.35670810729623886,0.24236822
0.30271650911518017,0.020860227
0.04054156571420399,0.13987955
0.6351174060971525,0.12952086
0.5061511319350169,0.11716303
0.16934818365510632,0.07794412
0.29607459795068536,0.18019268
0.3487008186402171,0.14040124
0.45787761302682156,0.09404486
0.25366182792360326,0.5611754
0.5046182256898385,0.21520421
0.3336250359800804,0.35100693
0.27115703806154673,0.030723972
0.38810993453769066,0.22445434
0.437904386776926,0.4321981
0.6656313534800076,0.22593167
0.5025867451696261,0.5223358
0.3525489287475946,0.14552146
0.4495305466332681,0.0010959249
0.2779012583513861,0.12447775
0.48964999223072847,0.033832517
0.4073137658732148,0.15829282
0.5175543474027442,0.0616882
0.23697974832130014,0.31307632
0.44906387498925804,0.13282438
0.10703309175865945,0.15556364
0.3213537858077953,0.043201018
0.7689157077202095,0.1724741
0.25081151031241844,0.25594187
0.3792879430904008,0.0904722
0.6445207087675272,0.5761954
0.4907292910055179,0.45469493
0.3053262290539305,0.19835147
0.1501152301328479,0.112066135
0.5000970085019913,0.50790983
0.15110543956162767,0.01658176
0.8493659389623975,0.8880465
0.25944873367087146,0.16989695
0.47720812450045386,0.14101602
0.3036627463242072,0.29836628
0.3715230960658596,0.16019817
0.4527108337976168,0.19624007
0.27836274436884295,0.091295555
0.17148042442214964,0.061962035
0.36506773798423264,0.092916794
0.5163537938440529,0.040476944
0.17666779654654305,0.31019658
0.303406698508441,0.16194376
0.21444196057801557,0.1814345
0.3602346659737357,0.004242999
0.24361261454204297,0.111626014
0.30058001909008136,0.18441859
0.43501833250292316,0.10461623
0.1967959831033314,0.13441622
0.5047031436524549,0.037876375
0.3724909581724868,0.08733143
0.4477048307911458,0.1344292
0.18169795461628518,0.58763283
0.48523516686654944,0.06484733
0.5101631052743848,0.20325609
0.24476758519152955,0.0028238394
0.40585803070611953,0.27570808
0.7822019458243273,0.6271392
0.4436099242377265,0.30808872
0.8848269676582083,0.2808617
0.28576455361746333,0.12587042
0.31809799132539873,0.07089452
0.12619083987625804,0.15728135
0.4730201699755636,0.52297306
0.21096716748952318,0.19204976
0.2200261359408419,0.09524168
0.3640515515657127,0.21222341
0.05094887299124363,0.40698114
0.1501152301328479,0.112066135
0.17278394717461942,0.08544002
0.04578393617206877,0.03369782
0.09145800055826307,0.007537473
0.17033030505597987,0.02727481
0.2753079089215059,0.12067124
0.2659609548061014,0.1523162
0.4627058593066343,0.15171432
0.2054809695586335,0.029556172
0.5866047402756942,0.69343275
0.325757877445271,0.3254397
0.5002564632538359,0.31031522
0.41468386855915407,0.11095475
0.39747560449972574,0.040607236
0.3307739053688325,0.50223017
0.438455688678574,0.03646959
0.09156143761769953,0.23402932
0.2960323736189635,0.5459797
0.40466634276039554,0.12944649
0.23385831308295016,0.030654395
0.11986260967047914,0.0037999775
0.8509109565290135,0.4088391
0.11509190581613721,0.06988084
0.3975605106836991,0.21689966
0.3593846784916602,0.082429744
0.25420224083961795,0.018282644
0.09852008038364127,0.276541
0.7665066783729781,0.43191096
0.158508201809414,0.1015041
0.19227635762213358,0.3225004
0.27607752619247966,0.048603367
0.40411190586974965,0.18412043
0.2594490733737188,0.023899239
0.419442630290388,0.28573892
0.3280080869025432,0.07132007
0.25962996988818027,0.10434489
0.20388862105091765,0.12894747
0.23769926028065944,0.15587714
0.46765674976237254,0.18038374
0.3884950575279903,0.012096733
0.5823562313133108,0.11762571
0.46692391232628905,0.31422782
0.03831423124652685,0.058050454
0.8553478338584333,0.7324068
0.18313709506457776,0.04831258
0.726352130450702,0.8287004
0.47130764361407473,0.5114036
0.20669474287421227,0.071747735
0.6122264316626408,0.17369431
0.2905716499724318,0.30138808
0.41731333239932217,0.027373835
0.44442001786225965,0.040778108
0.44092527824167477,0.12702392
0.20164451831001343,0.03851075
0.3668795203421349,0.04090501
0.22180925495208884,0.08265312
0.5633854842358226,0.035809718
0.8227202485187797,0.09080918
0.38463112481536404,0.1369858
0.5473976631081225,0.03655832
0.28310128945647567,0.33541226
0.5876250478320113,0.43253347
0.17783392697105355,0.066091575
0.5662095047676157,0.26454175
0.036294752509643785,0.21348254
0.23557765792885998,0.42007068
0.3746583092713075,0.24253592
0.24885011560749304,0.4088554
0.3898937791467424,0.03591125
0.3441647326744243,0.19718817
0.4735329767834525,0.4018023
0.14163032783699447,0.07619961
0.49577657992455465,0.448616
0.18268671957140287,0.04209928
0.3482962073458215,0.108305216
0.5576332606621833,0.5483431
0.24430433157175865,0.12718664
0.5355479565675381,0.6869892
0.16082818844627964,0.01215685
0.5247523023757678,0.89021057
0.35924398870209184,0.4658689
0.4578315840361932,0.2704862
0.14447238479924648,0.023854855
0.5139896428110104,0.17940073
0.567896490212457,0.19731233
0.4925684201755995,0.62200785
0.49291173115750886,0.28415096
0.21806276958455625,0.100678235
0.4510859158745543,0.014705
0.3522716678171437,0.14735657
0.39975909090931044,0.19655441
0.1692910401640464,0.1828137
0.3034974648481086,0.03854555
0.4496996433973876,0.23858736
0.22991394794114287,0.0792343
0.4785579778294429,0.02033428
0.49743781713458496,0.0731905
0.2076465748910061,0.3183749
0.5120146411895605,0.21816061
0.0399532658306076,0.046620592
0.12121803293550211,0.05512744
0.15521504821157378,0.04528285
0.2862120853285231,0.0020370947
0.2863924560232603,0.30981007
0.3305835977157954,0.07963076
0.11544344753811654,0.051214367
0.7596379017700502,0.13309805
