Normalized_EfficientNet_Similarity,Normalized_SS_Score
0.43337315,0.3888888888888889
0.71203095,0.6388888888888888
0.4898681,0.4444444444444444
0.4670968,0.5555555555555556
0.5884566,0.4722222222222222
0.427067,0.3611111111111111
0.47805893,0.2777777777777778
0.2673242,0.3611111111111111
0.42709842,0.3333333333333333
0.7977499,0.5833333333333334
0.2634726,0.4166666666666667
0.25637564,0.19444444444444445
0.24468718,0.3333333333333333
0.6841869,0.5277777777777778
0.37228373,0.3611111111111111
0.3867358,0.3333333333333333
0.20021431,0.2222222222222222
0.49666426,0.2222222222222222
0.5157276,0.4166666666666667
0.5717557,0.2777777777777778
0.2811508,0.16666666666666666
0.5597369,0.3333333333333333
0.54540443,0.2777777777777778
0.64387894,0.4166666666666667
0.77494025,0.7222222222222222
0.57723814,0.5555555555555556
0.40133795,0.5555555555555556
0.49900505,0.25
0.21028703,0.3055555555555556
0.47265813,0.3333333333333333
0.6028733,0.5833333333333334
0.3480999,0.2222222222222222
0.28813425,0.25
0.32627255,0.3055555555555556
0.23388225,0.2222222222222222
0.42200318,0.19444444444444445
0.4938852,0.2777777777777778
0.30393884,0.3055555555555556
0.48122376,0.4722222222222222
0.48699635,0.3611111111111111
0.62740415,0.3888888888888889
0.44207585,0.6111111111111112
0.6035877,0.3888888888888889
0.5761502,0.25
0.29173815,0.4722222222222222
0.19260943,0.5555555555555556
0.42246884,0.5
0.27787647,0.7222222222222222
0.377737,0.1111111111111111
0.36356798,0.4722222222222222
0.27768826,0.4722222222222222
0.3048753,0.2777777777777778
0.2912915,0.5
0.5448659,0.4444444444444444
0.48463762,0.3888888888888889
0.5687451,0.4166666666666667
0.41102707,0.3888888888888889
0.25644043,0.4444444444444444
0.4954208,0.3888888888888889
0.5470807,0.5833333333333334
0.38631856,0.2777777777777778
0.62419224,0.6111111111111112
0.893951,0.4166666666666667
0.16621464,0.16666666666666666
0.42349964,0.16666666666666666
0.75251144,0.6944444444444444
0.21245816,0.4444444444444444
0.52002895,0.19444444444444445
0.5046972,0.3333333333333333
0.5278634,0.6944444444444444
0.42539155,0.19444444444444445
0.44581643,0.5
0.5863415,0.3333333333333333
0.6242415,0.3333333333333333
0.38816386,0.6111111111111112
0.24162768,0.2777777777777778
0.3338898,0.3333333333333333
0.510511,0.6944444444444444
0.3076729,0.3888888888888889
0.7749333,0.6111111111111112
0.45429528,0.4444444444444444
0.59626824,0.1388888888888889
0.35833237,0.4166666666666667
0.42634824,0.2777777777777778
0.5344933,0.2222222222222222
0.7444425,0.7777777777777778
0.55961484,0.1388888888888889
0.72783494,0.6944444444444444
0.3752844,0.3333333333333333
0.49718693,0.1111111111111111
0.593813,0.4444444444444444
0.49813834,0.3888888888888889
0.49501795,0.3333333333333333
0.3480623,0.6944444444444444
0.73406655,0.4166666666666667
0.34547055,0.3055555555555556
0.35188746,0.19444444444444445
0.2617169,0.25
0.38781118,0.16666666666666666
0.49333626,0.2222222222222222
0.3676144,0.1111111111111111
0.8315802,0.6666666666666666
0.52704984,0.3888888888888889
0.4970546,0.3611111111111111
0.38492545,0.6388888888888888
0.5213498,0.8333333333333334
0.37531424,0.3888888888888889
0.28888303,0.3611111111111111
0.4877134,0.4444444444444444
0.6198168,0.5833333333333334
0.5690214,0.1388888888888889
0.62806916,0.7222222222222222
0.527833,0.2777777777777778
0.4518228,0.5277777777777778
0.33989665,0.1388888888888889
0.719973,0.5
0.6746479,0.3611111111111111
0.41771758,0.5833333333333334
0.23956081,0.6111111111111112
0.4624328,0.1111111111111111
0.4321376,0.6388888888888888
0.30188593,0.5
0.67709345,0.5
0.9146291,0.9166666666666666
0.30575025,0.3055555555555556
0.5353912,0.4444444444444444
0.7068675,0.4444444444444444
0.25175714,0.6388888888888888
0.31956527,0.19444444444444445
0.5667613,0.3333333333333333
0.30953974,0.1388888888888889
0.4828794,0.5555555555555556
0.5275864,0.4444444444444444
0.39929202,0.2222222222222222
0.6143861,0.6388888888888888
0.49132407,0.6388888888888888
0.4410629,0.2222222222222222
0.52243453,0.5277777777777778
0.7313409,0.6388888888888888
0.3449976,0.3055555555555556
0.40117943,0.1388888888888889
0.42539155,0.19444444444444445
0.22471811,0.1111111111111111
0.41340554,0.1111111111111111
0.4495403,0.19444444444444445
0.531585,0.5
0.49101096,0.3611111111111111
0.26515812,0.2777777777777778
0.26355195,0.3888888888888889
0.45783213,0.19444444444444445
0.74773353,0.6666666666666666
0.7061868,0.3333333333333333
0.26763716,0.3611111111111111
0.6888906,0.3888888888888889
0.14134577,0.2222222222222222
0.28665122,0.3055555555555556
0.32507354,0.08333333333333333
0.4875978,0.3888888888888889
0.30759844,0.25
0.7224714,0.7777777777777778
0.59120375,0.5277777777777778
0.31150734,0.4166666666666667
0.4779311,0.5
0.75105035,0.3611111111111111
0.54449165,0.3888888888888889
0.46994704,0.19444444444444445
0.46855658,0.25
0.7051302,0.6111111111111112
0.4245523,0.4722222222222222
0.56158143,0.3888888888888889
0.45209286,0.2222222222222222
0.5962496,0.1111111111111111
0.37383482,0.3611111111111111
0.8097335,0.6388888888888888
0.46849605,0.3611111111111111
0.9025915,0.3333333333333333
0.30925483,0.25
0.24039279,0.5
0.38524035,0.2777777777777778
0.5765226,0.4722222222222222
0.52439624,0.3611111111111111
0.19687784,0.5833333333333334
0.36955914,0.1111111111111111
0.20245925,0.1388888888888889
0.51304996,0.5833333333333334
0.30291098,0.2777777777777778
0.56462574,0.3055555555555556
0.39888987,0.3333333333333333
